MODEL_ARG_25_0;彻卢卡级 ;;;;;;;;;;X
MODEL_ARG_25_1;布宜诺斯艾利斯级 ;;;;;;;;;;X
MODEL_ARG_28_0;圣达菲级 ;;;;;;;;;;X
MODEL_AST_5_0;[英]Mk A 轻型战车 ;;;;;;;;;;X
MODEL_AST_5_1;[英]'巡洋坦克' Mk.I A9 ;;;;;;;;;;X
MODEL_AST_5_2;[英]AC1 '哨兵' ;;;;;;;;;;X
MODEL_AST_5_3;[英]AC4 '哨兵' ;;;;;;;;;;X
MODEL_AST_5_4;[英]A34 '彗星' ;;;;;;;;;;X
MODEL_AST_5_5;[英]'百夫长' Mk.I ;;;;;;;;;;X
MODEL_AST_5_6;[英]'百夫长' Mk.III ;;;;;;;;;;X
MODEL_AST_5_7;[英]'百夫长' Mk.V ;;;;;;;;;;X
MODEL_AST_12_0;[美]寇蒂斯 '小鹰' ;;;;;;;;;;X
MODEL_AST_12_1;[英]速泼马林 '喷火' Mk.IX ;;;;;;;;;;X
MODEL_AST_12_2;CAC CA-15 '袋鼠' ;;;;;;;;;;X
MODEL_AST_12_3;[英]格罗斯特 '流星' Mk.III ;;;;;;;;;;X
MODEL_AST_12_4;[英]格罗斯特 '流星' F.8 ;;;;;;;;;;X
MODEL_AST_13_0;[英]霍克 '魔鬼' ;;;;;;;;;;X
MODEL_AST_13_1;[英]霍克 '飓风' Mk.I ;;;;;;;;;;X
MODEL_AST_13_2;[英]霍克 '飓风' Mk.II ;;;;;;;;;;X
MODEL_AST_13_3;CAC CA-12 '回旋镖' ;;;;;;;;;;X
MODEL_AST_13_4;CAC CA-19 '回旋镖' ;;;;;;;;;;X
MODEL_AST_13_5;[英]霍克 P.1052 ;;;;;;;;;;X
MODEL_AST_13_6;[英]萨罗 SR.177 ;;;;;;;;;;X
MODEL_AST_13_7;[英]格罗斯特 '流星' Mk.I ;;;;;;;;;;X
MODEL_AST_13_8;[英]大英国协 '佩刀' ;;;;;;;;;;X
MODEL_AST_13_9;[法]达索 '幻影'III ;;;;;;;;;;X
MODEL_AST_14_0;[英]阿姆斯壮-惠特渥兹 '惠特利' ;;;;;;;;;;X
MODEL_AST_14_1;[美]联合 B-24 '解放者' ;;;;;;;;;;X
MODEL_AST_14_2;[英]Avro '兰开斯特' ;;;;;;;;;;X
MODEL_AST_14_3;[英]维克斯 '勇士' ;;;;;;;;;;X
MODEL_AST_15_0;[英]布里斯托 '波弗特' ;;;;;;;;;;X
MODEL_AST_15_1;[英]汉德利-佩济 '汉普顿' ;;;;;;;;;;X
MODEL_AST_15_2;[英]维克斯-阿姆斯壮 '惠灵顿' Mk.III ;;;;;;;;;;X
MODEL_AST_15_3;[美]北美 '米切尔' Mk.II ;;;;;;;;;;X
MODEL_AST_15_4;[英]德.哈维兰 '蚁式' B.XVI ;;;;;;;;;;X
MODEL_AST_15_5;[英]德.哈维兰 '蛇毒' ;;;;;;;;;;X
MODEL_AST_15_6;[英]英国电气 '堪培拉' ;;;;;;;;;;X
MODEL_AST_16_0;[美]洛克希德 '哈德森' ;;;;;;;;;;X
MODEL_AST_16_1;[美]洛克希德 '文图拉' ;;;;;;;;;;X
MODEL_AST_16_2;CAC CA-11 '伍默拉' ;;;;;;;;;;X
MODEL_AST_16_4;[美]洛克希德 P2V '海王星' ;;;;;;;;;;X
MODEL_AST_17_0;CAC CA-10 '挑战' ;;;;;;;;;;X
MODEL_AST_17_1;[法]伏尔梯 '复仇者' ;;;;;;;;;;X
MODEL_AST_17_2;[英]布里斯托 '英俊战士' ;;;;;;;;;;X
MODEL_AST_18_0;[英]阿姆斯壮-惠特渥兹 AW.41 '阿尔比马尔' ;;;;;;;;;;X
MODEL_AST_18_1;[美]道格拉斯 '达科他' ;;;;;;;;;;X
MODEL_AST_18_2;[英]Avro 685 '约克' ;;;;;;;;;;X
MODEL_AST_22_0;加里东级 ;;;;;;;;;;X
MODEL_AST_22_1;祖母绿级 ;;;;;;;;;;X
MODEL_AST_22_2;安菲翁级 ;;;;;;;;;;X
MODEL_AST_22_3;南普顿级 ;;;;;;;;;;X
MODEL_AST_22_4;快速级 ;;;;;;;;;;X
MODEL_AST_23_1;澳大利亚级 ;;;;;;;;;;X
MODEL_AST_23_2;萨里级 ;;;;;;;;;;X
MODEL_AST_25_0;V级 ;;;;;;;;;;X
MODEL_AST_25_1;A级 ;;;;;;;;;;X
MODEL_AST_25_2;阿鲁恩塔级 ;;;;;;;;;;X
MODEL_AST_25_3;安扎克级 ;;;;;;;;;;X
MODEL_AST_25_4;航海者级 ;;;;;;;;;;X
MODEL_AST_25_5;珀斯级 ;;;;;;;;;;X
MODEL_AST_26_0;赫尔墨斯级 ;;;;;;;;;;X
MODEL_AST_26_1;墨尔本级 ;;;;;;;;;;X
MODEL_AST_27_0;赫尔墨斯级 ;;;;;;;;;;X
MODEL_AST_27_1;鹰级 ;;;;;;;;;;X
MODEL_AST_27_2;独角兽级 ;;;;;;;;;;X
MODEL_AST_27_3;墨尔本级 ;;;;;;;;;;X
MODEL_AST_27_4;半人马级 ;;;;;;;;;;X
MODEL_AST_27_5;无敌级 ;;;;;;;;;;X
MODEL_AST_28_0;H-艇级 ;;;;;;;;;;X
MODEL_AST_28_1;剑鱼级 ;;;;;;;;;;X
MODEL_AST_28_2;海神级 ;;;;;;;;;;X
MODEL_AST_28_3;A-艇级 ;;;;;;;;;;X
MODEL_AST_28_5;奥克斯利级 ;;;;;;;;;;X
MODEL_AUS_5_0;[德]'突击装甲战车' A7V ;;;;;;;;;;X
MODEL_AUS_5_1;[瑞]兰德斯沃克 L-61 ;;;;;;;;;;X
MODEL_AUS_5_2;[捷]斯柯达 SP-III ;;;;;;;;;;X
MODEL_AUS_5_3;[德]四号坦克 ;;;;;;;;;;X
MODEL_AUS_5_4;[德]五号坦克 '黑豹' ;;;;;;;;;;X
MODEL_AUS_5_5;[德]五号坦克F型 '黑豹'II ;;;;;;;;;;X
MODEL_AUS_5_6;[德]E-50 标准坦克 ;;;;;;;;;;X
MODEL_AUS_5_7;SK105 Kurussier ;;;;;;;;;;X
MODEL_AUS_13_0;[意]菲亚特 CR.32 '箭' ;;;;;;;;;;X
MODEL_AUS_15_0;[德]容克 Ju-86 ;;;;;;;;;;X
MODEL_AUS_16_0;[意]卡普罗尼 Ca.111 ;;;;;;;;;;X
MODEL_AUS_17_0;[意]布雷达 Ba.28 ;;;;;;;;;;X
MODEL_AUS_18_0;[意]卡普罗尼 Ca.133 ;;;;;;;;;;X
MODEL_BEL_5_0;[法]雷诺 FT-17 ;;;;;;;;;;X
MODEL_BEL_5_1;[法]雷诺 R35 ;;;;;;;;;;X
MODEL_BEL_5_2;[英]Mk.VI A15 '十字军战士' ;;;;;;;;;;X
MODEL_BEL_5_3;[美]M4A1 '谢尔曼' ;;;;;;;;;;X
MODEL_BEL_5_4;[美]M4/E8 '谢尔曼' ;;;;;;;;;;X
MODEL_BEL_5_5;[美]M26 '潘兴' ;;;;;;;;;;X
MODEL_BEL_13_0;比利时航空 '狐' VI ;;;;;;;;;;X
MODEL_BEL_13_1;雷纳德 R.36 ;;;;;;;;;;X
MODEL_BEL_13_2;雷纳德 R-40 ;;;;;;;;;;X
MODEL_BEL_16_0;比利时航空 S.47 ;;;;;;;;;;X
MODEL_BEL_17_0;比利时航空 '战斗' ;;;;;;;;;;X
MODEL_BOL_5_0;[法]雷诺 FT-17 ;;;;;;;;;;X
MODEL_BOL_5_1;[英]维克斯 Mk.E ;;;;;;;;;;X
MODEL_BOL_5_2;[美]M3 '李' ;;;;;;;;;;X
MODEL_BOL_5_3;[美]M4A1 '谢尔曼' ;;;;;;;;;;X
MODEL_BOL_5_4;[美]M4/E8 '谢尔曼' ;;;;;;;;;;X
MODEL_BOL_5_5;[美]M26 '潘兴' ;;;;;;;;;;X
MODEL_BOL_13_0;[美]寇蒂斯 '鹰'II ;;;;;;;;;;X
MODEL_BOL_15_0;[德]容克 Ju-86 ;;;;;;;;;;X
MODEL_BRA_5_0;[法]雷诺 FT-17 ;;;;;;;;;;X
MODEL_BRA_5_1;[英]维克斯 Mk.E ;;;;;;;;;;X
MODEL_BRA_5_2;[美]M3 '李' ;;;;;;;;;;X
MODEL_BRA_5_3;[美]M4A1 '谢尔曼' ;;;;;;;;;;X
MODEL_BRA_5_4;[美]M4/E8 '谢尔曼' ;;;;;;;;;;X
MODEL_BRA_5_5;[美]M26 '潘兴' ;;;;;;;;;;X
MODEL_BRA_12_0;[美]寇蒂斯 '小鹰' ;;;;;;;;;;X
MODEL_BRA_12_1;[美]共和 P-47D '雷电' ;;;;;;;;;;X
MODEL_BRA_13_0;[美]波音 P-12 ;;;;;;;;;;X
MODEL_BRA_13_1;[美]寇蒂斯 P-36 ;;;;;;;;;;X
MODEL_BRA_13_2;[美]寇蒂斯 '雄鹰' ;;;;;;;;;;X
MODEL_BRA_15_0;[美]波音 B-18A '大刀' ;;;;;;;;;;X
MODEL_BRA_15_3;[美]波音 B-25D '米切尔' ;;;;;;;;;;X
MODEL_BRA_15_4;[美]波音 B-25J '米切尔' ;;;;;;;;;;X
MODEL_BRA_16_0;[美]洛克希德 '哈德森' ;;;;;;;;;;X
MODEL_BRA_16_1;[美]洛克希德 '文图拉' ;;;;;;;;;;X
MODEL_BRA_16_2;[美]洛克希德 '鱼叉' ;;;;;;;;;;X
MODEL_BRA_18_1;[美]道格拉斯 C-47 '空中列车' ;;;;;;;;;;X
MODEL_BRA_21_0;米纳斯.吉拉斯级 ;;;;;;;;;;X
MODEL_BRA_22_0;巴伊亚级 ;;;;;;;;;;X
MODEL_BRA_25_0;马拉尼昂级 ;;;;;;;;;;X
MODEL_BRA_25_1;马塞奥.迪亚兹级 ;;;;;;;;;;X
MODEL_BRA_28_0;胡迈塔级 ;;;;;;;;;;X
MODEL_BUL_5_0;[法]雷诺 FT-17 ;;;;;;;;;;X
MODEL_BUL_5_1;[英]维克斯 Mk.II ;;;;;;;;;;X
MODEL_BUL_5_2;[德]迈巴赫 T-III ;;;;;;;;;;X
MODEL_BUL_5_3;[德]迈巴赫 T-IV ;;;;;;;;;;X
MODEL_BUL_5_4;[德]迈巴赫 T-V ;;;;;;;;;;X
MODEL_BUL_12_0;[捷]Avia B-534 '天主教徒' ;;;;;;;;;;X
MODEL_BUL_12_1;[德]梅塞施米特 Bf-109G '古斯塔夫' ;;;;;;;;;;X
MODEL_BUL_13_0;[德]亨克尔 He-51 '捷克鹰' ;;;;;;;;;;X
MODEL_BUL_13_1;PZL P.24 Vastreb;;;;;;;;;;X
MODEL_BUL_13_2;[德]梅塞施密特 Bf-109E '斯特莱拉' ;;;;;;;;;;X
MODEL_BUL_13_3;[捷]Avia B.135 '莱斯托维卡' ;;;;;;;;;;X
MODEL_BUL_13_4;拉萨罗夫 Laz-14 ;;;;;;;;;;X
MODEL_BUL_14_0;[捷]Aero MB.200 En-4 '布哈尔' ;;;;;;;;;;X
MODEL_BUL_15_0;[德]道尼尔 Do-11 Prilep ;;;;;;;;;;X
MODEL_BUL_15_1;[德]道尼尔 Do-17 Uragan ;;;;;;;;;;X
MODEL_BUL_15_2;DAR DAR-10 '贝卡斯' ;;;;;;;;;;X
MODEL_BUL_15_3;[苏]彼得良可夫 Pe-2 ;;;;;;;;;;X
MODEL_BUL_16_0;[德]阿拉多 Ar-196A '阿库拉' ;;;;;;;;;;X
MODEL_BUL_17_0;[保] KB-6 鹦 ;;;;;;;;;;X
MODEL_BUL_17_1;DAR-10 '贝卡斯' ;;;;;;;;;;X
MODEL_BUL_18_0;容克 Ju-52/3m Sowa;;;;;;;;;;X
MODEL_CAN_5_0;[英]Mk A 轻型战车 ;;;;;;;;;;X
MODEL_CAN_5_1;[英]'巡洋坦克' Mk.I A9 ;;;;;;;;;;X
MODEL_CAN_5_2;公羊I型 巡洋坦克 ;;;;;;;;;;X
MODEL_CAN_5_3;灰熊I型 ;;;;;;;;;;X
MODEL_CAN_5_4;[英]A34 '彗星' ;;;;;;;;;;X
MODEL_CAN_5_5;[美]M26 '潘兴' ;;;;;;;;;;X
MODEL_CAN_5_6;[英]'百夫长' Mk.3 ;;;;;;;;;;X
MODEL_CAN_5_7;[德]'豹1' 主战坦克 ;;;;;;;;;;X
MODEL_CAN_12_0;[美]寇蒂斯 '小鹰' ;;;;;;;;;;X
MODEL_CAN_12_1;[英]速泼马林 '喷火' Mk.IX ;;;;;;;;;;X
MODEL_CAN_12_2;[美]北美 野马 Mk.IV ;;;;;;;;;;X
MODEL_CAN_12_3;[英]格罗斯特 '流星' Mk.III ;;;;;;;;;;X
MODEL_CAN_12_4;[英]德.哈维兰 '吸血鬼' ;;;;;;;;;;X
MODEL_CAN_12_5;[英]Avro CF-100 '科纳克' ;;;;;;;;;;X
MODEL_CAN_13_0;[美]格鲁曼 C-23 '精灵' ;;;;;;;;;;X
MODEL_CAN_13_1;[英]霍克 '飓风' Mk.I ;;;;;;;;;;X
MODEL_CAN_13_2;[美]格鲁曼 F4F '岩燕' ;;;;;;;;;;X
MODEL_CAN_13_3;[英]霍克 '台风' ;;;;;;;;;;X
MODEL_CAN_13_4;[英]霍克 '暴风' ;;;;;;;;;;X
MODEL_CAN_13_5;[英]霍克 P.1052 ;;;;;;;;;;X
MODEL_CAN_13_6;[英]萨罗 SR.177 ;;;;;;;;;;X
MODEL_CAN_13_7;[英]格罗斯特 '流星' Mk.I ;;;;;;;;;;X
MODEL_CAN_13_8;加拿大航空 CL-13 '佩刀' ;;;;;;;;;;X
MODEL_CAN_13_9;[英]Avro 加拿大 CF-105 '箭式' ;;;;;;;;;;X
MODEL_CAN_14_0;[英]阿姆斯壮-惠特渥兹 '惠特利' ;;;;;;;;;;X
MODEL_CAN_14_1;[英]汉德利-佩济 '哈利法克斯' ;;;;;;;;;;X
MODEL_CAN_14_2;[英]Avro '兰开斯特' ;;;;;;;;;;X
MODEL_CAN_14_3;[英]维克斯 '勇士' ;;;;;;;;;;X
MODEL_CAN_15_0;[美]道格拉斯 B-18 '迪格比' ;;;;;;;;;;X
MODEL_CAN_15_1;[英]布里斯托 '布伦汉姆' Mk.IV ;;;;;;;;;;X
MODEL_CAN_15_2;[英]维克斯-阿姆斯壮 '惠灵顿' Mk.III ;;;;;;;;;;X
MODEL_CAN_15_3;[美]北美 '米切尔' Mk.II ;;;;;;;;;;X
MODEL_CAN_15_4;[英]德.哈维兰 '蚁式' B.XVI ;;;;;;;;;;X
MODEL_CAN_15_5;[英]德.哈维兰 '蛇毒' ;;;;;;;;;;X
MODEL_CAN_15_6;[英]英国电气 '堪培拉' ;;;;;;;;;;X
MODEL_CAN_16_0;[美]洛克希德 '哈德森' ;;;;;;;;;;X
MODEL_CAN_16_1;[美]洛克希德 '文图拉' ;;;;;;;;;;X
MODEL_CAN_16_2;[美]洛克希德 '鱼叉' ;;;;;;;;;;X
MODEL_CAN_16_4;[美]洛克希德 CP-127 '海王星' ;;;;;;;;;;X
MODEL_CAN_17_0;[英]费尔利 '战斗' ;;;;;;;;;;X
MODEL_CAN_17_1;[法]伏尔梯 '复仇者' ;;;;;;;;;;X
MODEL_CAN_17_2;[英]布里斯托 '英俊战士' I ;;;;;;;;;;X
MODEL_CAN_18_0;[英]阿姆斯壮-惠特渥兹 AW.41 '阿尔比马尔' ;;;;;;;;;;X
MODEL_CAN_18_1;[美]道格拉斯 CC-129 '达科他' ;;;;;;;;;;X
MODEL_CAN_18_2;[美]道格拉斯 '北极星' ;;;;;;;;;;X
MODEL_CAN_22_0;加里东级 ;;;;;;;;;;X
MODEL_CAN_22_1;祖母绿级 ;;;;;;;;;;X
MODEL_CAN_22_2;利安德级 ;;;;;;;;;;X
MODEL_CAN_22_3;魁北克级 ;;;;;;;;;;X
MODEL_CAN_22_4;安大略级 ;;;;;;;;;;X
MODEL_CAN_23_1;肯特级 ;;;;;;;;;;X
MODEL_CAN_23_2;萨里级 ;;;;;;;;;;X
MODEL_CAN_25_0;V级 ;;;;;;;;;;X
MODEL_CAN_25_1;A级 ;;;;;;;;;;X
MODEL_CAN_25_2;阿萨帕斯卡级 ;;;;;;;;;;X
MODEL_CAN_25_3;战斗级 ;;;;;;;;;;X
MODEL_CAN_25_4;勇猛级 ;;;;;;;;;;X
MODEL_CAN_25_5;圣劳伦级 ;;;;;;;;;;X
MODEL_CAN_26_0;赫尔墨斯级 ;;;;;;;;;;X
MODEL_CAN_26_1;博纳文特级 ;;;;;;;;;;X
MODEL_CAN_27_0;赫尔墨斯级 ;;;;;;;;;;X
MODEL_CAN_27_1;鹰级 ;;;;;;;;;;X
MODEL_CAN_27_2;独角兽级 ;;;;;;;;;;X
MODEL_CAN_27_3;巨人级 ;;;;;;;;;;X
MODEL_CAN_27_4;半人马级 ;;;;;;;;;;X
MODEL_CAN_27_5;无敌级 ;;;;;;;;;;X
MODEL_CAN_28_0;H-艇级 ;;;;;;;;;;X
MODEL_CAN_28_1;剑鱼级 ;;;;;;;;;;X
MODEL_CAN_28_2;海神级 ;;;;;;;;;;X
MODEL_CAN_28_3;幼鲑级 ;;;;;;;;;;X
MODEL_CAN_28_5;奥吉布瓦级 ;;;;;;;;;;X
MODEL_CHI_5_0;[法]雷诺 FT-17 ;;;;;;;;;;X
MODEL_CHI_5_1;[英]维克斯 Mk.E ;;;;;;;;;;X
MODEL_CHI_5_2;[美]M3 '李' ;;;;;;;;;;X
MODEL_CHI_5_3;[美]M4A1 '谢尔曼' ;;;;;;;;;;X
MODEL_CHI_5_4;[美]M4/E8 '谢尔曼' ;;;;;;;;;;X
MODEL_CHI_5_5;[美]M26 '潘兴' ;;;;;;;;;;X
MODEL_CHI_12_0;[美]寇蒂斯 '小鹰' ;;;;;;;;;;X
MODEL_CHI_12_1;[美]共和 P-47D '雷电' ;;;;;;;;;;X
MODEL_CHI_12_2;[美]北美 P-51D '野马' ;;;;;;;;;;X
MODEL_CHI_12_4;[美]北美 F-86F '佩刀' ;;;;;;;;;;X
MODEL_CHI_12_5;[美]北美 F-100 '超级佩刀' ;;;;;;;;;;X
MODEL_CHI_13_0;[美]寇蒂斯 '鹰'III ;;;;;;;;;;X
MODEL_CHI_13_1;[美]寇蒂斯 '鹰' 75-A ;;;;;;;;;;X
MODEL_CHI_13_2;[美]寇蒂斯 '雄鹰' ;;;;;;;;;;X
MODEL_CHI_13_3;[美]北美 P-51B '野马' ;;;;;;;;;;X
MODEL_CHI_13_8;[美]北美 F-86 '佩刀' ;;;;;;;;;;X
MODEL_CHI_13_9;[美]北美 F-100 '超级佩刀' ;;;;;;;;;;X
MODEL_CHI_14_1;[美]联合 B-24 '解放者' ;;;;;;;;;;X
MODEL_CHI_15_0;[苏]图波列夫 SB-2 ;;;;;;;;;;X
MODEL_CHI_15_1;[意]菲亚特 BR.20 '齐科尼亚' ;;;;;;;;;;X
MODEL_CHI_15_2;[美]道格拉斯 A-20 '波士顿' ;;;;;;;;;;X
MODEL_CHI_15_3;[美]北美 B-25C '米切尔' ;;;;;;;;;;X
MODEL_CHI_15_4;[英]德.哈维兰 '蚊式' FB Mk.VI ;;;;;;;;;;X
MODEL_CHI_16_0;[美]洛克希德 '哈德森' ;;;;;;;;;;X
MODEL_CHI_17_0;[法]伏尔梯 V-12 ;;;;;;;;;;X
MODEL_CHI_18_0;[美]道格拉斯 C-32 ;;;;;;;;;;X
MODEL_CHI_18_1;[美]道格拉斯 C-47 '达科他' ;;;;;;;;;;X
MODEL_CHI_18_3;[美]费尔柴尔德 C-119G '飞行车厢' ;;;;;;;;;;X
MODEL_CHI_22_0;应瑞级 ;;;;;;;;;;X
MODEL_CHI_22_1;宁海级 ;;;;;;;;;;X
MODEL_CHC_5_0;[苏]T-18 ;;;;;;;;;;X
MODEL_CHC_5_1;[苏]T-28 ;;;;;;;;;;X
MODEL_CHC_5_2;[苏]BT-7M ;;;;;;;;;;X
MODEL_CHC_5_3;[苏]T-34/76 m.41 ;;;;;;;;;;X
MODEL_CHC_5_4;[苏]T-34/85 m.44 ;;;;;;;;;;X
MODEL_CHC_5_5;62式 ;;;;;;;;;;X
MODEL_CHC_5_6;59式 ;;;;;;;;;;X
MODEL_CHC_5_7;69式II型 ;;;;;;;;;;X
MODEL_CHC_12_0;[苏]米格 MiG-3 ;;;;;;;;;;X
MODEL_CHC_12_1;[苏]拉沃契金 La-5 ;;;;;;;;;;X
MODEL_CHC_12_2;[苏]拉沃契金 La-7 ;;;;;;;;;;X
MODEL_CHC_12_3;[苏]米格 MiG-9 ;;;;;;;;;;X
MODEL_CHC_12_4;歼-2 ;;;;;;;;;;X
MODEL_CHC_12_5;强-5 ;;;;;;;;;;X
MODEL_CHC_13_0;[苏]波利卡尔波夫 I-15 ;;;;;;;;;;X
MODEL_CHC_13_1;[苏]波利卡尔波夫 I-16 ;;;;;;;;;;X
MODEL_CHC_13_2;[苏]拉沃契金 LaGG-3 ;;;;;;;;;;X
MODEL_CHC_13_3;[苏]雅克 Yak-7 ;;;;;;;;;;X
MODEL_CHC_13_4;[苏]雅克 Yak-3 ;;;;;;;;;;X
MODEL_CHC_13_5;[苏]Bi-1 火箭飞机 ;;;;;;;;;;X
MODEL_CHC_13_6;[苏]Bi-6 火箭飞机 ;;;;;;;;;;X
MODEL_CHC_13_7;[苏]雅克 Yak-3 ;;;;;;;;;;X
MODEL_CHC_13_8;歼-5 ;;;;;;;;;;X
MODEL_CHC_13_9;歼-6 ;;;;;;;;;;X
MODEL_CHC_14_0;[苏]图波列夫 TB-3 ;;;;;;;;;;X
MODEL_CHC_14_1;[苏]彼得良可夫 Pe-8 ;;;;;;;;;;X
MODEL_CHC_14_2;[苏]图波列夫 Tu-4 ;;;;;;;;;;X
MODEL_CHC_14_3;轰-6 ;;;;;;;;;;X
MODEL_CHC_15_0;[苏]图波列夫 SB-2 ;;;;;;;;;;X
MODEL_CHC_15_1;[苏]伊留申 DB-3 ;;;;;;;;;;X
MODEL_CHC_15_2;[苏]雅克 Yak-4 ;;;;;;;;;;X
MODEL_CHC_15_3;[苏]彼得良可夫 Pe-2 ;;;;;;;;;;X
MODEL_CHC_15_4;[苏]图波列夫 Tu-2 ;;;;;;;;;;X
MODEL_CHC_15_5;[苏]图波列夫 Tu-14 ;;;;;;;;;;X
MODEL_CHC_15_6;轰-5 ;;;;;;;;;;X
MODEL_CHC_16_0;[苏]阿尔汉格尔斯基 Ar-2 ;;;;;;;;;;X
MODEL_CHC_16_1;[苏]伊留申 IL-4 ;;;;;;;;;;X
MODEL_CHC_16_2;[苏]图波列夫 Tu-2T ;;;;;;;;;;X
MODEL_CHC_16_3;[苏]别里耶夫 Be-6 ;;;;;;;;;;X
MODEL_CHC_16_4;轰-5 ;;;;;;;;;;X
MODEL_CHC_17_0;[苏]苏霍伊 Su-2 '伊万诺夫' ;;;;;;;;;;X
MODEL_CHC_17_1;[苏]伊留申 IL-2M ;;;;;;;;;;X
MODEL_CHC_17_2;[苏]伊留申 IL-10 ;;;;;;;;;;X
MODEL_CHC_17_3;歼-3 ;;;;;;;;;;X
MODEL_CHC_17_4;歼-4 ;;;;;;;;;;X
MODEL_CHC_17_5;强-5 ;;;;;;;;;;X
MODEL_CHC_18_0;[苏]里苏索夫 Li-2 ;;;;;;;;;;X
MODEL_CHC_18_1;[苏]里苏索夫 Li-2V ;;;;;;;;;;X
MODEL_CHC_18_2;[苏]伊留申 IL-12 ;;;;;;;;;;X
MODEL_CHC_18_3;[苏]伊留申 IL-18 ;;;;;;;;;;X
MODEL_CHC_18_4;[苏]安东诺夫 An-12 '幼狐' ;;;;;;;;;;X
MODEL_CHC_20_0;东风-1型 ;;;;;;;;;;X
MODEL_CHC_20_1;东风-2型 ;;;;;;;;;;X
MODEL_CHC_20_2;东风-3型 ;;;;;;;;;;X
MODEL_CHC_25_0;鞍山级 ;;;;;;;;;;X
MODEL_CHC_25_1;旅大I级 ;;;;;;;;;;X
MODEL_CHC_25_2;旅大II级 ;;;;;;;;;;X
MODEL_CHC_25_3;旅大III级 ;;;;;;;;;;X
MODEL_CHC_25_4;旅沪级 ;;;;;;;;;;X
MODEL_CHC_25_5;旅海级 ;;;;;;;;;;X
MODEL_CHC_25_6;现代级 ;;;;;;;;;;X
MODEL_CHC_28_0;M级 ;;;;;;;;;;X
MODEL_CHC_28_1;C级 ;;;;;;;;;;X
MODEL_CHC_28_2;W级 ;;;;;;;;;;X
MODEL_CHC_28_3;R级 ;;;;;;;;;;X
MODEL_CHC_28_4;G级 ;;;;;;;;;;X
MODEL_CHC_28_5;明级 ;;;;;;;;;;X
MODEL_CHC_28_6;汉级 ;;;;;;;;;;X
MODEL_CHC_29_0;夏级 ;;;;;;;;;;X
MODEL_CHL_5_0;[法]雷诺 FT-17 ;;;;;;;;;;X
MODEL_CHL_5_1;[英]维克斯 Mk.E ;;;;;;;;;;X
MODEL_CHL_5_2;[美]M3 '李' ;;;;;;;;;;X
MODEL_CHL_5_3;[美]M4A1 '谢尔曼' ;;;;;;;;;;X
MODEL_CHL_5_4;[美]M4/E8 '谢尔曼' ;;;;;;;;;;X
MODEL_CHL_5_5;[美]M26 '潘兴' ;;;;;;;;;;X
MODEL_CHL_13_0;[英]费尔利 IV '海豹' ;;;;;;;;;;X
MODEL_CHL_15_0;[德]容克 Ju-86 ;;;;;;;;;;X
MODEL_CHL_17_0;[意]布雷达 Ba.65 ;;;;;;;;;;X
MODEL_CHL_21_1;阿尔米兰特.拉托雷级 ;;;;;;;;;;X
MODEL_CHL_25_0;塞拉诺级 ;;;;;;;;;;X
