ANG;安哥拉第11军团 
ANG;安哥拉第12军团 
ANG;安哥拉第13军团 
ANG;安哥拉第14军团 
ANG;安哥拉第15军团 
ANG;安哥拉第16军团 
ANG;安哥拉第17军团 
ANG;安哥拉第18军团 
ANG;安哥拉第19军团 
ANG;安哥拉第20军团 
ANG;安哥拉第21军团 
ANG;安哥拉第22军团 
ANG;安哥拉第23军团 
ANG;安哥拉第24军团 
ANG;安哥拉第25军团 
ANG;安哥拉第26军团 
ANG;安哥拉第27军团 
ANG;安哥拉第28军团 
ANG;安哥拉第29军团 
ANG;安哥拉第30军团 
ARA;阿拉伯联邦第I军团 
ARA;阿拉伯联邦第II军团 
ARA;阿拉伯联邦第III军团 
ARA;阿拉伯联邦第IV军团 
ARA;阿拉伯联邦第V军团 
ARA;阿拉伯联邦第VI军团 
ARA;阿拉伯联邦第VII军团 
ARA;阿拉伯联邦第VIII军团 
ARA;阿拉伯联邦第IX军团 
ARA;阿拉伯联邦第X军团 
ARA;阿拉伯联邦第XI军团 
ARA;阿拉伯联邦第XII军团 
ARA;阿拉伯联邦第XIII军团 
ARA;阿拉伯联邦第XIV军团 
ARA;阿拉伯联邦第XV军团 
ARA;阿拉伯联邦第XVI军团 
ARA;阿拉伯联邦第XVII军团 
ARA;阿拉伯联邦第XVIII军团 
ARA;阿拉伯联邦第XIX军团 
ARA;阿拉伯联邦第XX军团 
ARA;阿拉伯联邦第XXI军团 
ARA;阿拉伯联邦第XXII军团 
ARA;阿拉伯联邦第XXIII军团 
ARA;阿拉伯联邦第XXIV军团 
ARA;阿拉伯联邦第XXV军团 
ARA;阿拉伯联邦第XXVI军团 
ARA;阿拉伯联邦第XXVII军团 
ARA;阿拉伯联邦第XXVIII军团 
ARA;阿拉伯联邦第XXIX军团 
ARA;阿拉伯联邦第XXX军团 
ARG;阿根廷第VII军团 
ARG;阿根廷第VIII军团 
ARG;阿根廷第IX军团 
ARG;阿根廷第X军团 
ARG;阿根廷第XI军团 
ARG;阿根廷第XII军团 
ARG;阿根廷第XIII军团 
ARG;阿根廷第XIV军团 
ARG;阿根廷第XV军团 
ARG;阿根廷第XXI军团 
ARG;阿根廷第XXII军团 
ARG;阿根廷第XXIII军团 
ARG;阿根廷第XXIV军团 
ARG;阿根廷第XXV军团 
ARG;阿根廷第XXX军团 
ARG;阿根廷第XXXIII军团 
ARG;阿根廷第XVI军团 
ARG;阿根廷第XVII军团 
ARG;阿根廷第XVIII军团 
ARG;阿根廷第XIX军团 
ARG;阿根廷第XX军团 
ARG;阿根廷第XXI军团 
ARG;阿根廷第XXII军团 
ARG;阿根廷第XXIII军团 
ARG;阿根廷第XXIV军团 
ARG;阿根廷第XXV军团 
ARG;阿根廷第XXVI军团 
ARG;阿根廷第XXVII军团 
ARG;阿根廷第XXVIII军团 
ARG;阿根廷第XXIX军团 
ARG;阿根廷第XXX军团 
ARG;阿根廷第XXXI军团 
ARG;阿根廷第XXXII军团 
ARG;阿根廷第XXXIII军团 
ARG;阿根廷第XXXIV军团 
ARG;阿根廷第XXXV军团 
ARG;阿根廷第XXXVI军团 
ARG;阿根廷第XXXVII军团 
ARG;阿根廷第XXXVIII军团 
ARG;阿根廷第XXXIX军团 
ARG;阿根廷第XL军团 
ARM;亚美尼亚第I军团 
ARM;亚美尼亚第II军团 
ARM;亚美尼亚第III军团 
ARM;亚美尼亚第IV军团 
ARM;亚美尼亚第V军团 
ARM;亚美尼亚第VI军团 
ARM;亚美尼亚第VII军团 
ARM;亚美尼亚第VIII军团 
ARM;亚美尼亚第IX军团 
ARM;亚美尼亚第X军团 
ARM;亚美尼亚第XI军团 
ARM;亚美尼亚第XII军团 
ARM;亚美尼亚第XIII军团 
ARM;亚美尼亚第XIV军团 
ARM;亚美尼亚第XV军团 
ARM;亚美尼亚第XVI军团 
ARM;亚美尼亚第XVII军团 
ARM;亚美尼亚第XVIII军团 
ARM;亚美尼亚第XIX军团 
ARM;亚美尼亚第XX军团 
ARM;亚美尼亚第XXI军团 
ARM;亚美尼亚第XXII军团 
ARM;亚美尼亚第XXIII军团 
ARM;亚美尼亚第XXIV军团 
ARM;亚美尼亚第XXV军团 
ARM;亚美尼亚第XXVI军团 
ARM;亚美尼亚第XXVII军团 
ARM;亚美尼亚第XXVIII军团 
ARM;亚美尼亚第XXIX军团 
ARM;亚美尼亚第XXX军团 
ARM;亚美尼亚第XXXI军团 
ARM;亚美尼亚第XXXII军团 
ARM;亚美尼亚第XXXIII军团 
ARM;亚美尼亚第XXXIV军团 
ARM;亚美尼亚第XXXV军团 
ARM;亚美尼亚第XXXVI军团 
ARM;亚美尼亚第XXXVII军团 
ARM;亚美尼亚第XXXVIII军团 
ARM;亚美尼亚第XXXIX军团 
ARM;亚美尼亚第XL军团 
ARM;亚美尼亚第XLI军团 
ARM;亚美尼亚第XLII军团 
ARM;亚美尼亚第XLIII军团 
ARM;亚美尼亚第XLIV军团 
ARM;亚美尼亚第XLV军团 
ARM;亚美尼亚第XLVI军团 
ARM;亚美尼亚第XLVII军团 
ARM;亚美尼亚第XLVIII军团 
ARM;亚美尼亚第XLIX军团 
ARM;亚美尼亚第L军团 
AST;澳大利亚第I军团 
AST;澳大利亚第II军团 
AST;澳大利亚第III军团 
AST;澳大利亚第IV军团 
AST;澳大利亚第V军团 
AST;澳大利亚第VI军团 
AST;澳大利亚第VII军团 
AST;澳大利亚第VIII军团 
AST;澳大利亚第IX军团 
AST;澳大利亚第X军团 
AST;澳大利亚第XI军团 
AST;澳大利亚第XII军团 
AST;澳大利亚第XIII军团 
AST;澳大利亚第XIV军团 
AST;澳大利亚第XV军团 
AST;澳大利亚第XXI军团 
AST;澳大利亚第XXII军团 
AST;澳大利亚第XXIII军团 
AST;澳大利亚第XXIV军团 
AST;澳大利亚第XXV军团 
AST;澳大利亚第XXX军团 
AST;澳大利亚第XXXIII军团 
AST;澳大利亚第XVI军团 
AST;澳大利亚第XVII军团 
AST;澳大利亚第XVIII军团 
AST;澳大利亚第XIX军团 
AST;澳大利亚第XX军团 
AST;澳大利亚第XXI军团 
AST;澳大利亚第XXII军团 
AST;澳大利亚第XXIII军团 
AST;澳大利亚第XXIV军团 
AST;澳大利亚第XXV军团 
AST;澳大利亚第XXVI军团 
AST;澳大利亚第XXVII军团 
AST;澳大利亚第XXVIII军团 
AST;澳大利亚第XXIX军团 
AST;澳大利亚第XXX军团 
AST;澳大利亚第XXXI军团 
AST;澳大利亚第XXXII军团 
AST;澳大利亚第XXXIII军团 
AST;澳大利亚第XXXIV军团 
AST;澳大利亚第XXXV军团 
AST;澳大利亚第XXXVI军团 
AST;澳大利亚第XXXVII军团 
AST;澳大利亚第XXXVIII军团 
AST;澳大利亚第XXXIX军团 
AST;澳大利亚第XL军团 
AST;澳大利亚第XLI军团 
AST;澳大利亚第XLII军团 
AST;澳大利亚第XLIII军团 
AST;澳大利亚第XLIV军团 
AST;澳大利亚第XLV军团 
AST;澳大利亚第XLVI军团 
AST;澳大利亚第XLVII军团 
AST;澳大利亚第XLVIII军团 
AST;澳大利亚第XLIX军团 
AST;澳大利亚第L军团 
AST;澳大利亚第LI军团 
AST;澳大利亚第LII军团 
AST;澳大利亚第LIII军团 
AST;澳大利亚第LIV军团 
AST;澳大利亚第LV军团 
AST;澳大利亚第LVI军团 
AST;澳大利亚第LVII军团 
AST;澳大利亚第LVIII军团 
AST;澳大利亚第LIX军团 
AST;澳大利亚第LX军团 
AST;澳大利亚第LXI军团 
AST;澳大利亚第LXII军团 
AST;澳大利亚第LXIII军团 
AST;澳大利亚第LXIV军团 
AST;澳大利亚第LXV军团 
AST;澳大利亚第LXVI军团 
AST;澳大利亚第LXVII军团 
AST;澳大利亚第LXVIII军团 
AST;澳大利亚第LXIX军团 
AST;澳大利亚第LXX军团 
AUS;奥地利第I集团军 
AUS;奥地利第II集团军 
AUS;奥地利第III集团军 
AUS;奥地利第IV集团军 
AUS;奥地利第V集团军 
AUS;奥地利第VI集团军 
AUS;奥地利第VII集团军 
AUS;奥地利第VIII集团军 
AUS;奥地利第IX集团军 
AUS;奥地利第X集团军 
AUS;奥地利第XI集团军 
AUS;奥地利第XII集团军 
AUS;奥地利第XIII集团军 
AUS;奥地利第XIV集团军 
AUS;奥地利第XV集团军 
AUS;奥地利第XXI集团军 
AUS;奥地利第XXII集团军 
AUS;奥地利第XXIII集团军 
AUS;奥地利第XXIV集团军 
AUS;奥地利第XXV集团军 
AUS;奥地利第XXVI集团军 
AUS;奥地利第XXVII集团军 
AUS;奥地利第XXVIII集团军 
AUS;奥地利第XXIX集团军 
AUS;奥地利第XXX集团军 
AUS;奥地利第XXXI集团军 
AUS;奥地利第XXXII集团军 
AUS;奥地利第XXXIII集团军 
AUS;奥地利第XXXIV集团军 
AUS;奥地利第XXXV集团军 
AUS;奥地利第XXXVI集团军 
AUS;奥地利第XXXVII集团军 
AUS;奥地利第XXXVIII集团军 
AUS;奥地利第XXXIX集团军 
AUS;奥地利第XL集团军 
AUS;奥地利第XLI集团军 
AUS;奥地利第XLII集团军 
AUS;奥地利第XLIII集团军 
AUS;奥地利第XLIV集团军 
AUS;奥地利第XLV集团军 
AUS;奥地利第XLVI集团军 
AUS;奥地利第XLVII集团军 
AUS;奥地利第XLVIII集团军 
AUS;奥地利第XLIX集团军 
AUS;奥地利第L集团军 
AUS;奥地利第LI集团军 
AUS;奥地利第LII集团军 
AUS;奥地利第LIII集团军 
AUS;奥地利第LIV集团军 
AUS;奥地利第LV集团军 
AUS;奥地利第LVI集团军 
AUS;奥地利第LVII集团军 
AUS;奥地利第LVIII集团军 
AUS;奥地利第LIX集团军 
AUS;奥地利第LX集团军 
AUS;奥地利第LXI集团军 
AUS;奥地利第LXII集团军 
AUS;奥地利第LXIII集团军 
AUS;奥地利第LXIV集团军 
AUS;奥地利第LXV集团军 
AUS;奥地利第LXVI集团军 
AUS;奥地利第LXVII集团军 
AUS;奥地利第LXVIII集团军 
AUS;奥地利第LXIX集团军 
AUS;奥地利第LXX集团军 
AZB;阿塞拜疆第I军团 
AZB;阿塞拜疆第II军团 
AZB;阿塞拜疆第III军团 
AZB;阿塞拜疆第IV军团 
AZB;阿塞拜疆第V军团 
AZB;阿塞拜疆第VI军团 
AZB;阿塞拜疆第VII军团 
AZB;阿塞拜疆第VIII军团 
AZB;阿塞拜疆第IX军团 
AZB;阿塞拜疆第X军团 
AZB;阿塞拜疆第XI军团 
AZB;阿塞拜疆第XII军团 
AZB;阿塞拜疆第XIII军团 
AZB;阿塞拜疆第XIV军团 
AZB;阿塞拜疆第XV军团 
AZB;阿塞拜疆第XVI军团 
AZB;阿塞拜疆第XVII军团 
AZB;阿塞拜疆第XVIII军团 
AZB;阿塞拜疆第XIX军团 
AZB;阿塞拜疆第XX军团 
AZB;阿塞拜疆第XXI军团 
AZB;阿塞拜疆第XXII军团 
AZB;阿塞拜疆第XXIII军团 
AZB;阿塞拜疆第XXIV军团 
AZB;阿塞拜疆第XXV军团 
AZB;阿塞拜疆第XXVI军团 
AZB;阿塞拜疆第XXVII军团 
AZB;阿塞拜疆第XXVIII军团 
AZB;阿塞拜疆第XXIX军团 
AZB;阿塞拜疆第XXX军团 
AZB;阿塞拜疆第XXXI军团 
AZB;阿塞拜疆第XXXII军团 
AZB;阿塞拜疆第XXXIII军团 
AZB;阿塞拜疆第XXXIV军团 
AZB;阿塞拜疆第XXXV军团 
AZB;阿塞拜疆第XXXVI军团 
AZB;阿塞拜疆第XXXVII军团 
AZB;阿塞拜疆第XXXVIII军团 
AZB;阿塞拜疆第XXXIX军团 
AZB;阿塞拜疆第XL军团 
AZB;阿塞拜疆第XLI军团 
AZB;阿塞拜疆第XLII军团 
AZB;阿塞拜疆第XLIII军团 
AZB;阿塞拜疆第XLIV军团 
AZB;阿塞拜疆第XLV军团 
AZB;阿塞拜疆第XLVI军团 
AZB;阿塞拜疆第XLVII军团 
AZB;阿塞拜疆第XLVIII军团 
AZB;阿塞拜疆第XLIX军团 
AZB;阿塞拜疆第L军团 
AZB;阿塞拜疆第LI军团 
AZB;阿塞拜疆第LII军团 
AZB;阿塞拜疆第LIII军团 
AZB;阿塞拜疆第LIV军团 
AZB;阿塞拜疆第LV军团 
BEL;比利时第I军团 
BEL;比利时第II军团 
BEL;比利时第III军团 
BEL;比利时第IV军团 
BEL;比利时第V军团 
BEL;比利时第VI军团 
BEL;比利时模范军团 
BEL;枪骑兵军团 
BEL;比利时第VII军团 
BEL;比利时第VIII军团 
BEL;比利时第IX军团 
BEL;比利时第X军团 
BEL;比利时第XI军团 
BEL;比利时第XII军团 
BEL;比利时第XIII军团 
BEL;比利时第XIV军团 
BEL;比利时第XV军团 
BEL;比利时第XXI军团 
BEL;比利时第XXII军团 
BEL;比利时第XXIII军团 
BEL;比利时第XXIV军团 
BEL;比利时第XXV军团 
BEL;比利时第XXVI军团 
BEL;比利时第XXVII军团 
BEL;比利时第XXVIII军团 
BEL;比利时第XXIX军团 
BEL;比利时第XXX军团 
BEL;比利时第XXXI军团 
BEL;比利时第XXXII军团 
BEL;比利时第XXXIII军团 
BEL;比利时第XXXIV军团 
BEL;比利时第XXXV军团 
BEL;比利时第XXXVI军团 
BEL;比利时第XXXVII军团 
BEL;比利时第XXXVIII军团 
BEL;比利时第XXXIX军团 
BEL;比利时第XL军团 
BEL;比利时第XLI军团 
BEL;比利时第XLII军团 
BEL;比利时第XLIII军团 
BEL;比利时第XLIV军团 
BEL;比利时第XLV军团 
BEL;比利时第XLVI军团 
BEL;比利时第XLVII军团 
BEL;比利时第XLVIII军团 
BEL;比利时第XLIX军团 
BEL;比利时第L军团 
BEL;比利时第LI军团 
BEL;比利时第LII军团 
BEL;比利时第LIII军团 
BEL;比利时第LIV军团 
BEL;比利时第LV军团 
BEL;比利时第LVI军团 
BEL;比利时第LVII军团 
BEL;比利时第LVIII军团 
BEL;比利时第LIX军团 
BEL;比利时第LX军团 
BEL;比利时第LXI军团 
BEL;比利时第LXII军团 
BEL;比利时第LXIII军团 
BEL;比利时第LXIV军团 
BEL;比利时第LXV军团 
BEL;比利时第LXVI军团 
BEL;比利时第LXVII军团 
BEL;比利时第LXVIII军团 
BEL;比利时第LXIX军团 
BEL;比利时第LXX军团 
BEN;贝宁共和国第1集团军 
BEN;贝宁共和国第2集团军 
BEN;贝宁共和国第3集团军 
BEN;贝宁共和国第4集团军 
BEN;贝宁共和国第5集团军 
BEN;贝宁共和国第6集团军 
BEN;贝宁共和国第7集团军 
BEN;贝宁共和国第8集团军 
BEN;贝宁共和国第9集团军 
BEN;贝宁共和国第10集团军 
BEN;贝宁共和国第11集团军 
BEN;贝宁共和国第12集团军 
BEN;贝宁共和国第13集团军 
BEN;贝宁共和国第14集团军 
BEN;贝宁共和国第15集团军 
BEN;贝宁共和国第16集团军 
BEN;贝宁共和国第17集团军 
BEN;贝宁共和国第18集团军 
BEN;贝宁共和国第19集团军 
BEN;贝宁共和国第20集团军 
BEN;贝宁共和国第21集团军 
BEN;贝宁共和国第22集团军 
BEN;贝宁共和国第23集团军 
BEN;贝宁共和国第24集团军 
BEN;贝宁共和国第25集团军 
BEN;贝宁共和国第26集团军 
BEN;贝宁共和国第27集团军 
BEN;贝宁共和国第28集团军 
BEN;贝宁共和国第29集团军 
BEN;贝宁共和国第30集团军 
BHU;不丹皇家陆军第I军团 
BHU;不丹皇家陆军第II军团 
BHU;不丹皇家陆军第III军团 
BHU;不丹皇家陆军第IV军团 
BHU;不丹皇家陆军第V军团 
BHU;不丹皇家陆军第VI军团 
BHU;不丹皇家陆军第VII军团 
BHU;不丹皇家陆军第VIII军团 
BHU;不丹皇家陆军第IX军团 
BHU;不丹皇家陆军第X军团 
BHU;不丹皇家陆军第XI军团 
BHU;不丹皇家陆军第XII军团 
BHU;不丹皇家陆军第XIII军团 
BHU;不丹皇家陆军第XIV军团 
BHU;不丹皇家陆军第XV军团 
BHU;不丹皇家陆军第XVI军团 
BHU;不丹皇家陆军第XVII军团 
BHU;不丹皇家陆军第XVIII军团 
BHU;不丹皇家陆军第XIX军团 
BHU;不丹皇家陆军第XX军团 
BHU;不丹皇家陆军第XXI军团 
BHU;不丹皇家陆军第XXII军团 
BHU;不丹皇家陆军第XXIII军团 
BHU;不丹皇家陆军第XXIV军团 
BHU;不丹皇家陆军第XXV军团 
BHU;不丹皇家陆军第XXVI军团 
BHU;不丹皇家陆军第XXVII军团 
BHU;不丹皇家陆军第XXVIII军团 
BHU;不丹皇家陆军第XXIX军团 
BHU;不丹皇家陆军第XXX军团 
BLR;白俄罗斯第1军团 
BLR;白俄罗斯第2军团 
BLR;白俄罗斯第3军团 
BLR;白俄罗斯第4军团 
BLR;白俄罗斯第5军团 
BLR;白俄罗斯第6军团 
BLR;白俄罗斯第7军团 
BLR;白俄罗斯第8军团 
BLR;白俄罗斯第10军团 
BLR;白俄罗斯第11军团 
BLR;白俄罗斯第12军团 
BLR;白俄罗斯第13军团 
BLR;白俄罗斯第14军团 
BLR;白俄罗斯第15军团 
BLR;白俄罗斯第16军团 
BLR;白俄罗斯第17军团 
BLR;白俄罗斯第18军团 
BLR;白俄罗斯第19军团 
BLR;白俄罗斯第20军团 
BLR;白俄罗斯第21军团 
BLR;白俄罗斯第22军团 
BLR;白俄罗斯第23军团 
BLR;白俄罗斯第24军团 
BLR;白俄罗斯第25军团 
BLR;白俄罗斯第26军团 
BLR;白俄罗斯第27军团 
BLR;白俄罗斯第28军团 
BLR;白俄罗斯第29军团 
BLR;白俄罗斯第30军团 
BLR;白俄罗斯第31军团 
BLR;白俄罗斯第32军团 
BLR;白俄罗斯第33军团 
BLR;白俄罗斯第34军团 
BLR;白俄罗斯第35军团 
BLR;白俄罗斯第36军团 
BLR;白俄罗斯第37军团 
BLR;白俄罗斯第38军团 
BLR;白俄罗斯第39军团 
BLR;白俄罗斯第40军团 
BLR;白俄罗斯第41军团 
BLR;白俄罗斯第42军团 
BLR;白俄罗斯第43军团 
BLR;白俄罗斯第44军团 
BLR;白俄罗斯第45军团 
BLR;白俄罗斯第46军团 
BLR;白俄罗斯第47军团 
BLR;白俄罗斯第48军团 
BLR;白俄罗斯第49军团 
BLR;白俄罗斯第50军团 
BLR;白俄罗斯第51军团 
BLR;白俄罗斯第52军团 
BLR;白俄罗斯第53军团 
BLR;白俄罗斯第54军团 
BLR;白俄罗斯第55军团 
BLR;白俄罗斯第56军团 
BLR;白俄罗斯第57军团 
BLR;白俄罗斯第58军团 
BLR;白俄罗斯第59军团 
BLR;白俄罗斯第60军团 
BLR;白俄罗斯第61军团 
BLR;白俄罗斯第62军团 
BLR;白俄罗斯第63军团 
BLR;白俄罗斯第64军团 
BLR;白俄罗斯第65军团 
BLR;白俄罗斯第66军团 
BLR;白俄罗斯第67军团 
BLR;白俄罗斯第68军团 
BLR;白俄罗斯第69军团 
BLR;白俄罗斯第70军团 
BOL;玻利维亚第I军 
BOL;玻利维亚第II军 
BOL;玻利维亚第III军 
BOL;玻利维亚第IV军 
BOL;玻利维亚第V军 
BOL;玻利维亚第VI军 
BOL;玻利维亚第VII军 
BOL;玻利维亚第VIII军 
BOL;玻利维亚第IX军 
BOL;玻利维亚第X军 
BOL;玻利维亚第XI军 
BOL;玻利维亚第XII军 
BOL;玻利维亚第XIII军 
BOL;玻利维亚第XIV军 
BOL;玻利维亚第XV军 
BOL;玻利维亚第XXI军 
BOL;玻利维亚第XXII军 
BOL;玻利维亚第XXIII军 
BOL;玻利维亚第XXIV军 
BOL;玻利维亚第XXV军 
BOL;玻利维亚第XXX军 
BOL;玻利维亚第XXXIII军 
BOL;玻利维亚第XVI军 
BOL;玻利维亚第XVII军 
BOL;玻利维亚第XVIII军 
BOL;玻利维亚第XIX军 
BOL;玻利维亚第XX军 
BOL;玻利维亚第XXI军 
BOL;玻利维亚第XXII军 
BOL;玻利维亚第XXIII军 
BOL;玻利维亚第XXIV军 
BOL;玻利维亚第XXV军 
BOL;玻利维亚第XXVI军 
BOL;玻利维亚第XXVII军 
BOL;玻利维亚第XXVIII军 
BOL;玻利维亚第XXIX军 
BOL;玻利维亚第XXX军 
BOL;玻利维亚第XXXI军 
BOL;玻利维亚第XXXII军 
BOL;玻利维亚第XXXIII军 
BOL;玻利维亚第XXXIV军 
BOL;玻利维亚第XXXV军 
BOL;玻利维亚第XXXVI军 
BOL;玻利维亚第XXXVII军 
BOL;玻利维亚第XXXVIII军 
BOL;玻利维亚第XXXIX军 
BOL;玻利维亚第XL军 
BOS;波斯尼亚第I集团军 
BOS;波斯尼亚第II集团军 
BOS;波斯尼亚第III集团军 
BOS;波斯尼亚第IV集团军 
BOS;波斯尼亚第V集团军 
BOS;波斯尼亚第VI集团军 
BOS;波斯尼亚第VII集团军 
BOS;波斯尼亚第VIII集团军 
BOS;波斯尼亚第IX集团军 
BOS;波斯尼亚第X集团军 
BOS;波斯尼亚第XI集团军 
BOS;波斯尼亚第XII集团军 
BOS;波斯尼亚第XIII集团军 
BOS;波斯尼亚第XIV集团军 
BOS;波斯尼亚第XV集团军 
BOS;波斯尼亚第XVI集团军 
BOS;波斯尼亚第XVII集团军 
BOS;波斯尼亚第XVIII集团军 
BOS;波斯尼亚第XIX集团军 
BOS;波斯尼亚第XX集团军 
BOS;波斯尼亚第XXI集团军 
BOS;波斯尼亚第XXII集团军 
BOS;波斯尼亚第XXIII集团军 
BOS;波斯尼亚第XXIV集团军 
BOS;波斯尼亚第XXV集团军 
BOS;波斯尼亚第XXVI集团军 
BOS;波斯尼亚第XXVII集团军 
BOS;波斯尼亚第XXVIII集团军 
BOS;波斯尼亚第XXIX集团军 
BOS;波斯尼亚第XXX集团军 
BRA;巴西远征军 
BRA;巴西第1军 
BRA;巴西第2军 
BRA;巴西第3军 
BRA;巴西第4军 
BRA;巴西第5军 
BRA;巴西第6军 
BRA;巴西第7军 
BRA;巴西第8军 
BRA;巴西第10军 
BRA;巴西第11军 
BRA;巴西第12军 
BRA;巴西第13军 
BRA;巴西第14军 
BRA;巴西第15军 
BRA;巴西第16军 
BRA;巴西第17军 
BRA;巴西第18军 
BRA;巴西第19军 
BRA;巴西第20军 
BRA;巴西第21军 
BRA;巴西第22军 
BRA;巴西第23军 
BRA;巴西第24军 
BRA;巴西第25军 
BRA;巴西第26军 
BRA;巴西第27军 
BRA;巴西第28军 
BRA;巴西第29军 
BRA;巴西第30军 
BRA;巴西第31军 
BRA;巴西第32军 
BRA;巴西第33军 
BRA;巴西第34军 
BRA;巴西第35军 
BRA;巴西第36军 
BRA;巴西第37军 
BRA;巴西第38军 
BRA;巴西第39军 
BRA;巴西第40军 
BRA;巴西第41军 
BRA;巴西第42军 
BRA;巴西第43军 
BRA;巴西第44军 
BRA;巴西第45军 
BRA;巴西第46军 
BRA;巴西第47军 
BRA;巴西第48军 
BRA;巴西第49军 
BRA;巴西第50军 
BRA;巴西第51军 
BRA;巴西第52军 
BRA;巴西第53军 
BRA;巴西第54军 
BRA;巴西第55军 
BRA;巴西第56军 
BRA;巴西第57军 
BRA;巴西第58军 
BRA;巴西第59军 
BRA;巴西第60军 
BRA;巴西第61军 
BRA;巴西第62军 
BRA;巴西第63军 
BRA;巴西第64军 
BRA;巴西第65军 
BRA;巴西第66军 
BRA;巴西第67军 
BRA;巴西第68军 
BRA;巴西第69军 
BRA;巴西第70军 
BRU;文莱第I军团 
BRU;文莱第II军团 
BRU;文莱第III军团 
BRU;文莱第IV军团 
BRU;文莱第V军团 
BRU;文莱第VI军团 
BRU;文莱第VII军团 
BRU;文莱第VIII军团 
BRU;文莱第IX军团 
BRU;文莱第X军团 
BRU;文莱第XI军团 
BRU;文莱第XII军团 
BRU;文莱第XIII军团 
BRU;文莱第XIV军团 
BRU;文莱第XV军团 
BRU;文莱第XVI军团 
BRU;文莱第XVII军团 
BRU;文莱第XVIII军团 
BRU;文莱第XIX军团 
BRU;文莱第XX军团 
BUL;保加利亚第1集团军 
BUL;保加利亚第2集团军 
BUL;保加利亚第3集团军 
BUL;保加利亚第4集团军 
BUL;保加利亚第5集团军 
BUL;保加利亚第6集团军 
BUL;保加利亚第7集团军 
BUL;保加利亚第8集团军 
BUL;保加利亚第10集团军 
BUL;保加利亚第11集团军 
BUL;保加利亚第12集团军 
BUL;保加利亚第13集团军 
BUL;保加利亚第14集团军 
BUL;保加利亚第15集团军 
BUL;保加利亚第16集团军 
BUL;保加利亚第17集团军 
